agenda_item_id,parcel_ids,legal_descriptions,street_addresses,cross_streets,confidence,resolved_lat,resolved_lng,resolved_via,extracted_at
pmn_1082945,[],[],"[""1307 N. Commerce Drive Suite 200, Saratoga Springs, Utah""]",[],low,,,,2026-06-08T13:14:16.646834+00:00
pmn_1082909,[],[],"[""1307 N. Commerce Drive Suite 200, Saratoga Springs, Utah""]",[],low,,,,2026-06-08T13:14:18.804541+00:00
pmn_1086329,[],[],"[""319 S. Saratoga Road, Saratoga Springs, UT 84045""]",[],low,40.3511886,-111.9034445,address,2026-06-08T13:14:25.275479+00:00
pmn_1067391,[],[],[],[],low,,,,2026-06-08T13:14:26.328041+00:00
pmn_1069903_item1,[],[],[],[],low,,,,2026-06-08T13:14:27.035387+00:00
pmn_1077539,[],[],"[""9800 Monroe St #806, Sandy, UT 84070""]",[],low,,,,2026-06-08T13:14:30.539109+00:00
pmn_1077051,[],[],[],[],low,,,,2026-06-08T13:14:31.276136+00:00
pmn_1083033,[],[],"[""1600 W. Towne Center Drive, South Jordan, Utah""]",[],low,40.5582032,-111.9364438,address,2026-06-08T13:14:33.836392+00:00
pmn_1084255,[],[],[],[],low,,,,2026-06-08T13:14:34.664750+00:00
pmn_1085269,[],[],[],[],low,,,,2026-06-08T13:14:35.375269+00:00
pmn_1082979,[],[],[],[],low,,,,2026-06-08T13:14:36.437744+00:00
pmn_1084671,[],[],[],[],low,,,,2026-06-08T13:14:37.096566+00:00
pmn_1086485,[],[],[],[],low,,,,2026-06-08T13:14:37.911157+00:00
pmn_1083411,[],[],[],[],low,,,,2026-06-08T13:14:38.652694+00:00
pmn_1086471,[],[],"[""80 S Main Street, Spanish Fork, Utah""]",[],low,40.1088635,-111.6553552,address,2026-06-08T13:14:41.067715+00:00
pmn_1085433_item0,[],[],[],[],low,,,,2026-06-08T13:14:41.693481+00:00
pmn_1085785_item0,[],[],[],[],low,,,,2026-06-08T13:14:42.369565+00:00
pmn_1085767_item0,[],[],[],[],low,,,,2026-06-08T13:14:43.460531+00:00
pmn_1072133_item0,[],[],[],[],low,,,,2026-06-08T13:14:44.495105+00:00
pmn_1072157_item0,[],[],[],[],low,,,,2026-06-08T13:14:45.563346+00:00
pmn_1074319_item0,[],[],[],[],low,,,,2026-06-08T13:14:46.484353+00:00
pmn_1074319_item1,[],[],[],[],low,,,,2026-06-08T13:14:47.406989+00:00
pmn_1077305_item0,[],[],[],[],low,,,,2026-06-08T13:14:48.337025+00:00
pmn_1077323_item0,[],[],[],[],low,,,,2026-06-08T13:14:49.171949+00:00
pmn_1079517_item1,[],[],[],[],low,,,,2026-06-08T13:14:50.104524+00:00
pmn_1081210,[],[],[],[],low,,,,2026-06-08T13:14:51.058335+00:00
pmn_1081208,[],[],[],[],low,,,,2026-06-08T13:14:51.976255+00:00
pmn_1084581_item0,[],[],[],[],low,,,,2026-06-08T13:14:53.118581+00:00
pmn_1084579_item0,[],[],[],[],low,,,,2026-06-08T13:14:54.077334+00:00
pmn_1084579_item1,[],[],[],[],low,,,,2026-06-08T13:14:54.734807+00:00
pmn_1084857_item0,[],[],[],"[""Industrial Loop and James Way"", ""James Way and Lodestone Way""]",medium,,,,2026-06-08T13:14:58.336233+00:00
pmn_1052447,[],[],[],[],low,,,,2026-06-08T13:14:59.638536+00:00
pmn_1055711,[],[],[],[],low,,,,2026-06-08T13:15:00.258241+00:00
pmn_1059381,[],[],[],[],low,,,,2026-06-08T13:15:01.404141+00:00
pmn_1065873_item1,[],"[""The Forge development""]",[],[],low,,,,2026-06-08T13:15:03.800213+00:00
pmn_1065873_item2,[],"[""Utah City Wellness Center and Resort Pool, Phase 2""]",[],[],low,,,,2026-06-08T13:15:09.171735+00:00
pmn_1069031,[],[],[],[],low,,,,2026-06-08T13:15:09.950392+00:00
pmn_1072411,[],[],[],[],low,,,,2026-06-08T13:15:10.785386+00:00
pmn_1073861_item0,[],[],[],[],low,,,,2026-06-08T13:15:11.713941+00:00
pmn_1075401,[],[],[],[],low,,,,2026-06-08T13:15:12.841028+00:00
pmn_1072523,[],[],[],[],low,,,,2026-06-08T13:15:13.644926+00:00
pmn_1077143_item0,[],[],[],[],low,,,,2026-06-08T13:15:14.349281+00:00
pmn_1077143_item1,[],"[""Utah City Wellness Center and Resort Pool Phase 2""]",[],[],low,,,,2026-06-08T13:15:16.910308+00:00
pmn_1078885,[],[],"[""125 South Main Street, Vineyard, UT""]",[],low,,,,2026-06-08T13:15:19.625785+00:00
pmn_1077157,[],[],"[""125 South Main Street, Vineyard, Utah""]",[],low,,,,2026-06-08T13:15:22.075570+00:00
pmn_1085007,[],[],[],[],low,,,,2026-06-08T13:15:22.908347+00:00
pmn_1061929,[],[],"[""31 North Church Street, American Fork City, UT 84003""]",[],low,,,,2026-06-15T15:07:07.286936+00:00
pmn_1069503,[],[],[],[],low,,,,2026-06-15T15:07:07.937299+00:00
pmn_1078299,[],[],"[""31 North Church Street, American Fork City, UT 84003""]",[],low,,,,2026-06-15T15:07:09.877581+00:00
pmn_1082813_item2,[],"[""Dixie Well site""]",[],[],low,,,,2026-06-15T15:07:12.978382+00:00
pmn_1088897,[],[],"[""31 N. Church Street, American Fork""]",[],low,40.377922,-111.7974943,address,2026-06-15T15:07:16.175049+00:00
pmn_1087445,[],[],"[""31 North Church Street, American Fork City, UT 84003""]",[],low,,,,2026-06-15T15:07:19.862356+00:00
pmn_1077009_item0,[],[],[],[],low,,,,2026-06-15T15:07:20.618896+00:00
pmn_1087971_item0,[],[],"[""12738 S. 300 E., Draper""]",[],high,,,,2026-06-15T15:07:23.271961+00:00
pmn_1087983,[],[],"[""1020 E. Pioneer Road, Draper, UT""]",[],low,40.5251449,-111.8757746,address,2026-06-15T15:07:25.470342+00:00
pmn_1087987,[],[],"[""1020 E. Pioneer Road, Draper, UT""]",[],low,40.5251449,-111.8757746,address,2026-06-15T15:07:27.294857+00:00
pmn_1084763_item0,[],"[""Lot 44, Steeplechase Phase 2 Subdivision"", ""Parcel D, Steeplechase Phase 2 Subdivision""]",[],[],medium,,,,2026-06-15T15:07:31.500963+00:00
pmn_1073331_item2,[],[],[],[],low,,,,2026-06-15T15:07:32.278734+00:00
pmn_1076475_item2,[],[],[],[],low,,,,2026-06-15T15:07:33.075377+00:00
pmn_1080169_item0,[],[],[],[],low,,,,2026-06-15T15:07:33.758771+00:00
pmn_1084211_item1,[],[],[],[],low,,,,2026-06-15T15:07:34.568920+00:00
pmn_1087667_item0,[],[],[],[],low,,,,2026-06-15T15:07:36.105706+00:00
pmn_1068039,[],[],[],[],low,,,,2026-06-15T15:07:37.088766+00:00
pmn_1074875,[],[],"[""2163 West Erda Way, Erda, Utah""]",[],low,40.6008601,-112.3554442,address,2026-06-15T15:07:40.779762+00:00
pmn_1075207_item0,[],"[""Erda City""]",[],[],low,,,,2026-06-15T15:07:43.006676+00:00
pmn_1075207_item1,[],"[""Erda City""]",[],[],low,,,,2026-06-15T15:07:44.877966+00:00
pmn_1083055_item0,[],"[""Copper Cove Phase 1""]",[],[],low,,,,2026-06-15T15:07:47.190301+00:00
web_8127571518576243095,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:07:49.292825+00:00
web_5330968609240939210,[],[],"[""429 East Main Street, Grantsville, UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:07:51.432295+00:00
web_2207023297075838513,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:07:53.573327+00:00
web_8371916968241654783_item0,[],"[""Six Mile Ranch""]",[],[],low,,,,2026-06-15T15:07:55.643174+00:00
web_2610983799580073657,[],[],"[""512 Sheep Ln, Tooele, UT 84074""]",[],medium,40.5800481,-112.3790569,address,2026-06-15T15:07:57.996281+00:00
web_5715228669524013057_item0,[],[],[],[],low,,,,2026-06-15T15:07:59.062212+00:00
web_7509702091426963848,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:00.999145+00:00
web_1800324128807179939,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:02.882568+00:00
web_627769394324073046,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],medium,40.6000544,-112.4462816,address,2026-06-15T15:08:04.718946+00:00
web_4275311800912190467,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:06.757331+00:00
web_4262660014176920506,[],[],"[""429 EAST MAIN STREET, GRANTSVILLE, UTAH""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:09.257303+00:00
web_7363937881665339561,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],medium,40.6000544,-112.4462816,address,2026-06-15T15:08:11.186772+00:00
web_848962026677392308,[],[],"[""429 East Main Street, Grantsville, UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:13.042640+00:00
web_5934300461287514144,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:15.037177+00:00
web_1538110644019417180,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:16.946989+00:00
web_8676173849918909634,[],[],"[""429 East Main Street""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:19.306316+00:00
web_7951727361159128824,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:21.598531+00:00
web_5272024737703449048,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:23.513628+00:00
web_1121599711081681993,[],[],"[""429 EAST MAIN STREET, GRANTSVILLE, UTAH""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:25.548157+00:00
web_6955518494050093974,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:28.186678+00:00
web_4556128041387957036,[],[],"[""429 EAST MAIN STREET, GRANTSVILLE, UTAH""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:30.108716+00:00
web_7708588391264480767,[],[],[],[],low,,,,2026-06-15T15:08:31.023352+00:00
web_3813382305152299470,[],[],[],[],low,,,,2026-06-15T15:08:31.668287+00:00
web_1953339281928855989,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:33.711343+00:00
web_1561714358610192521,[],[],"[""429 EAST MAIN STREET, GRANTSVILLE, UTAH""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:35.660530+00:00
web_7909654632750362254,[],[],[],[],low,,,,2026-06-15T15:08:36.473276+00:00
web_3565561346858168676_item0,[],[],[],[],low,,,,2026-06-15T15:08:37.176692+00:00
web_1112432069619582331_item0,[],[],[],[],low,,,,2026-06-15T15:08:37.938424+00:00
web_590468887235054802,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:39.879807+00:00
web_9043096477437079715,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:41.934630+00:00
web_9098263870656153224,[],[],[],[],low,,,,2026-06-15T15:08:42.614532+00:00
pmn_1079311_item1,[],[],[],[],low,,,,2026-06-15T15:08:43.326714+00:00
pmn_1079311_item2,[],[],[],[],low,,,,2026-06-15T15:08:44.120879+00:00
web_4858558227490772907,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:46.052646+00:00
web_2986971388153367198,[],[],"[""429 EAST MAIN STREET, GRANTSVILLE, UTAH""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:47.947161+00:00
web_4667900790702807289,[],[],[],[],low,,,,2026-06-15T15:08:48.633570+00:00
web_8489546131538546813,[],[],[],[],low,,,,2026-06-15T15:08:49.427059+00:00
web_234420903066118204,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:51.464422+00:00
web_6879333549881348504,[],[],"[""429 EAST MAIN STREET, GRANTSVILLE, UTAH""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:08:57.296562+00:00
web_1117682392613420102,[],[],[],[],low,,,,2026-06-15T15:08:58.020931+00:00
web_4142582792757023105_item0,[],[],[],[],low,,,,2026-06-15T15:08:59.387825+00:00
web_2971709518655188135,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:09:01.404098+00:00
web_6381801915574906258,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],medium,40.6000544,-112.4462816,address,2026-06-15T15:09:03.316741+00:00
web_1603954446432539746,[],[],"[""429 EAST MAIN STREET, GRANTSVILLE, UTAH""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:09:05.198347+00:00
pmn_1088129,[],[],"[""429 E. Main Street, Grantsville, Utah 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:09:07.637320+00:00
pmn_1088123,[],[],"[""429 E. Main Street, Grantsville, Utah 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:09:09.638226+00:00
pmn_1088127,[],[],"[""429 E. Main Street, Grantsville, Utah 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-15T15:09:11.640013+00:00
pmn_1064159_item0,[],"[""POD 7 within the South Hills Amended & Restated Master Planned Development Agreement (ARMDA)""]",[],[],low,,,,2026-06-15T15:09:14.076292+00:00
pmn_1064161_item0,[],"[""POD 16 within the South Hills Amended & Restated Master Planned Development Agreement""]",[],[],medium,,,,2026-06-15T15:09:16.847969+00:00
pmn_1064165_item0,[],"[""POD 17 within the South Hills Amended & Restated Master Planned Development Agreement (ARMDA)""]",[],[],low,,,,2026-06-15T15:09:18.882308+00:00
pmn_1065867_item0,[],"[""POD 7 in the South Hills Amended & Restated Master Planned Development Agreement (ARMDA)""]",[],[],medium,,,,2026-06-15T15:09:21.528733+00:00
pmn_1068943_item1,[],[],[],[],low,,,,2026-06-15T15:09:22.298294+00:00
pmn_1071977_item0,[],[],[],[],low,,,,2026-06-15T15:09:23.375869+00:00
pmn_1073489,[],[],[],[],low,,,,2026-06-15T15:09:24.126735+00:00
pmn_1080795_item0,[],"[""Lot 1 of Ivie's Place Subdivision""]",[],[],medium,,,,2026-06-15T15:09:26.581612+00:00
pmn_1080795_item1,[],"[""The Cove at Herriman Springs""]",[],[],low,,,,2026-06-15T15:09:29.028968+00:00
pmn_1087023_item0,[],[],[],[],low,,,,2026-06-15T15:09:29.823575+00:00
pmn_1078335_item0,[],[],[],[],low,,,,2026-06-15T15:09:30.579429+00:00
pmn_1076379_item0,[],[],"[""535 South Mill Pond Drive, Lehi""]",[],medium,,,,2026-06-15T15:09:33.038165+00:00
pmn_1083851_item1,[],[],[],[],low,,,,2026-06-15T15:09:33.692540+00:00
pmn_1083851_item2,[],[],[],[],low,,,,2026-06-15T15:09:34.462584+00:00
pmn_1080695_item1,[],[],[],[],low,,,,2026-06-15T15:09:35.151368+00:00
pmn_1080695_item2,[],[],[],[],low,,,,2026-06-15T15:09:35.849729+00:00
pmn_1067635_item4,[],[],[],[],low,,,,2026-06-15T15:09:36.568291+00:00
pmn_1070005_item0,[],[],[],[],low,,,,2026-06-15T15:09:38.024072+00:00
pmn_1072019_item0,[],[],[],[],low,,,,2026-06-15T15:09:38.860456+00:00
pmn_1073749_item0,[],[],[],[],low,,,,2026-06-15T15:09:39.626330+00:00
pmn_1077243_item0,[],[],[],[],low,,,,2026-06-15T15:09:40.384768+00:00
pmn_1078547,[],[],"[""319 So. Saratoga Road, Saratoga Springs, Utah, 84045""]",[],low,,,,2026-06-15T15:09:43.048574+00:00
pmn_1082421,[],[],[],[],low,,,,2026-06-15T15:09:44.335078+00:00
pmn_1082945,[],[],"[""1307 N. Commerce Drive Suite 200, Saratoga Springs, Utah""]",[],low,,,,2026-06-15T15:09:46.591044+00:00
pmn_1082909,[],[],"[""1307 N. Commerce Drive Suite 200, Saratoga Springs, Utah""]",[],low,,,,2026-06-15T15:09:48.511124+00:00
pmn_1087137,[],[],"[""319 South Saratoga Road, Saratoga Springs, UT 84045""]",[],low,40.3511886,-111.9034445,address,2026-06-15T15:09:50.902928+00:00
pmn_1088599_item0,[],[],[],[],low,,,,2026-06-15T15:09:51.717577+00:00
pmn_1077539,[],[],"[""9800 Monroe St #806, Sandy, UT 84070""]",[],low,,,,2026-06-15T15:09:54.391751+00:00
pmn_1077051,[],[],[],[],low,,,,2026-06-15T15:09:55.578080+00:00
pmn_1087165,[],[],"[""1600 W. Towne Center Drive, South Jordan, UT 84095""]",[],low,40.5582032,-111.9364438,address,2026-06-15T15:09:58.687976+00:00
pmn_1085269,[],[],[],[],low,,,,2026-06-15T15:09:59.460741+00:00
pmn_1082979,[],[],[],[],low,,,,2026-06-15T15:10:00.302150+00:00
pmn_1084671,[],[],[],[],low,,,,2026-06-15T15:10:01.101408+00:00
pmn_1088907,[],[],"[""1600 W. Towne Center Drive, South Jordan, Utah""]",[],low,40.5582032,-111.9364438,address,2026-06-15T15:10:03.512544+00:00
pmn_1088905,[],[],[],[],low,,,,2026-06-15T15:10:05.009192+00:00
pmn_1086485,[],[],"[""1600 West Towne Center Drive""]",[],low,40.5584954,-111.9367887,address,2026-06-15T15:10:07.494223+00:00
pmn_1088529,[],[],[],[],low,,,,2026-06-15T15:10:08.232355+00:00
pmn_1069033_item1,[],[],"[""418 West Quail Run Road""]",[],medium,40.0832358,-111.6627324,address,2026-06-15T15:10:10.696016+00:00
pmn_1083411,[],[],[],[],low,,,,2026-06-15T15:10:11.470693+00:00
pmn_1085433_item0,[],[],[],[],low,,,,2026-06-15T15:10:12.161718+00:00
pmn_1088485,[],[],"[""80 South Main Street, Spanish Fork, Utah 84660""]",[],low,40.1088635,-111.6553552,address,2026-06-15T15:10:14.426931+00:00
pmn_1085785_item0,[],[],[],[],low,,,,2026-06-15T15:10:15.159990+00:00
pmn_1085767_item0,[],[],[],[],low,,,,2026-06-15T15:10:15.892464+00:00
pmn_1077305_item0,[],[],[],[],low,,,,2026-06-15T15:10:16.665816+00:00
pmn_1077323_item0,[],[],[],[],low,,,,2026-06-15T15:10:18.801906+00:00
pmn_1081210,[],[],[],[],low,,,,2026-06-15T15:10:19.502712+00:00
pmn_1081208,[],[],[],[],low,,,,2026-06-15T15:10:20.315883+00:00
pmn_1084581_item0,[],[],[],[],low,,,,2026-06-15T15:10:21.160824+00:00
pmn_1084579_item0,[],[],[],[],low,,,,2026-06-15T15:10:22.278151+00:00
pmn_1084857_item0,[],[],[],"[""Industrial Loop and James Way"", ""James Way and Lodestone Way""]",medium,,,,2026-06-15T15:10:25.984348+00:00
pmn_1087037_item0,[],[],[],"[""Industrial Loop and James Way"", ""James Way and Lodestone Way""]",medium,,,,2026-06-15T15:10:30.134160+00:00
pmn_1087805,[],[],"[""90 North Main Street, Tooele, Utah""]",[],low,40.532347,-112.2984153,address,2026-06-15T15:10:32.405069+00:00
pmn_1087815,[],[],"[""90 North Main Street, Tooele, Utah""]",[],low,40.532347,-112.2984153,address,2026-06-15T15:10:34.550986+00:00
pmn_1087827,[],[],"[""90 North Main Street, Tooele, Utah""]",[],low,40.532347,-112.2984153,address,2026-06-15T15:10:36.518395+00:00
pmn_1088655,[],[],"[""90 North Main Street, Tooele, Utah""]",[],low,40.532347,-112.2984153,address,2026-06-15T15:10:38.406142+00:00
pmn_1088591_item0,[],[],[],[],low,,,,2026-06-15T15:10:39.116641+00:00
pmn_1088861_item0,[],[],[],[],low,,,,2026-06-15T15:10:39.909205+00:00
pmn_1052447,[],[],[],[],low,,,,2026-06-15T15:10:40.722243+00:00
pmn_1055711,[],[],[],[],low,,,,2026-06-15T15:10:41.381697+00:00
pmn_1059381,[],[],[],[],low,,,,2026-06-15T15:10:42.533037+00:00
pmn_1065873_item2,[],"[""Utah City Wellness Center and Resort Pool, Phase 2""]",[],[],low,,,,2026-06-15T15:10:44.970790+00:00
pmn_1069031,[],[],[],[],low,,,,2026-06-15T15:10:46.326797+00:00
pmn_1072411,[],[],[],[],low,,,,2026-06-15T15:10:47.113087+00:00
pmn_1075401,[],[],"[""125 South Main Street, Vineyard, UT""]",[],low,,,,2026-06-15T15:10:49.805909+00:00
pmn_1072523,[],[],[],[],low,,,,2026-06-15T15:10:50.791178+00:00
pmn_1077209_item0,[],[],[],[],low,,,,2026-06-15T15:10:51.525411+00:00
pmn_1077143_item0,[],[],[],[],low,,,,2026-06-15T15:10:52.256412+00:00
pmn_1077143_item1,[],"[""Phase 2 of the Utah City Wellness Center and Resort Pool""]",[],[],low,,,,2026-06-15T15:10:58.756156+00:00
pmn_1078885,[],[],"[""125 South Main Street, Vineyard, UT""]",[],low,,,,2026-06-15T15:11:02.656367+00:00
pmn_1077157,[],[],"[""125 South Main Street, Vineyard, Utah""]",[],low,,,,2026-06-15T15:11:05.525586+00:00
pmn_1080985_item0,[],[],[],[],low,,,,2026-06-15T15:11:06.235568+00:00
pmn_1080985_item1,[],[],[],[],low,,,,2026-06-15T15:11:07.003278+00:00
pmn_1085007,[],[],[],[],low,,,,2026-06-15T15:11:07.838544+00:00
pmn_1087283,[],[],"[""125 South Main Street, Vineyard, UT""]",[],low,,,,2026-06-15T15:11:10.335398+00:00
pmn_1060999_item0,[],[],[],[],low,,,,2026-06-22T14:36:33.297419+00:00
pmn_1061929,[],[],"[""31 North Church Street, American Fork City, UT 84003""]",[],low,,,,2026-06-22T14:36:36.222027+00:00
pmn_1069503,[],[],"[""31 North Church Street, American Fork City, UT 84003""]",[],low,,,,2026-06-22T14:36:38.166345+00:00
pmn_1072501_item0,[],[],[],[],low,,,,2026-06-22T14:36:39.752634+00:00
pmn_1078299,[],[],"[""31 North Church Street, American Fork City, UT 84003""]",[],low,,,,2026-06-22T14:36:41.904353+00:00
pmn_1082813_item2,[],[],"[""943 S 900 W""]",[],medium,40.3909485,-111.8210962,address,2026-06-22T14:36:45.900491+00:00
pmn_1087445,[],[],"[""31 North Church Street, American Fork City, UT 84003""]",[],low,,,,2026-06-22T14:36:48.409633+00:00
pmn_1065863_item0,[],"[""Bringhurst Station Commercial Sub-Districts""]",[],[],low,,,,2026-06-22T14:36:50.862821+00:00
pmn_1077009_item0,[],[],[],[],low,,,,2026-06-22T14:36:52.360447+00:00
pmn_1087971_item0,[],[],"[""12738 S. 300 E., Draper City""]",[],medium,,,,2026-06-22T14:36:54.935026+00:00
pmn_1087977_item0,[],"[""Veranda West""]",[],[],low,40.5072844,-111.9047339,legal,2026-06-22T14:36:57.425279+00:00
pmn_1087981_item0,[],"[""Veranda West Master Area Plan TSD Sub-Zone""]",[],[],low,,,,2026-06-22T14:36:59.829108+00:00
pmn_1084763_item0,[],"[""Lot 44, Steeplechase Phase 2 Subdivision"", ""Parcel D, Steeplechase Phase 2 Subdivision"", ""Steeplechase Phase 2 Subdivision""]",[],[],medium,,,,2026-06-22T14:37:07.362053+00:00
pmn_1084405_item0,[],[],[],[],low,,,,2026-06-22T14:37:08.647814+00:00
pmn_1088429_item0,[],[],[],[],low,,,,2026-06-22T14:37:09.464452+00:00
pmn_1076475_item2,[],[],[],[],low,,,,2026-06-22T14:37:10.651424+00:00
pmn_1078693_item3,[],[],[],[],low,,,,2026-06-22T14:37:11.737896+00:00
pmn_1080169_item0,[],[],[],[],low,,,,2026-06-22T14:37:12.414093+00:00
pmn_1088445_item2,[],"[""Sage Valley development""]",[],[],low,,,,2026-06-22T14:37:14.554436+00:00
pmn_1090251,[],[],"[""3410 E Pole Canyon Blvd., Eagle Mountain, Utah""]",[],medium,,,,2026-06-22T14:37:17.623628+00:00
pmn_1087667_item0,[],[],[],[],low,,,,2026-06-22T14:37:18.435617+00:00
pmn_1090045_item0,[],[],[],[],low,,,,2026-06-22T14:37:19.234110+00:00
pmn_1090045_item1,[],"[""Triumph Subdivision""]",[],[],low,,,,2026-06-22T14:37:21.766600+00:00
pmn_1090693,[],[],"[""1650 E Stagecoach Run, Eagle Mountain City, Utah 84005""]",[],low,,,,2026-06-22T14:37:24.679289+00:00
pmn_1068039,[],[],[],[],low,,,,2026-06-22T14:37:26.027057+00:00
pmn_1075207_item0,[],[],[],[],low,,,,2026-06-22T14:37:26.993595+00:00
web_7142539636722500865,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:29.431666+00:00
web_1420879381041271437,[],[],"[""429 East Main Street, Grantsville, UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:31.960880+00:00
web_5281482361454187488,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:34.377321+00:00
web_2941519816778214001,[],[],"[""512 Sheep Ln, Tooele, UT 84074""]",[],medium,40.5800481,-112.3790569,address,2026-06-22T14:37:37.274660+00:00
web_4373508096267550353,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:39.556574+00:00
web_3733701703255167941,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:41.536226+00:00
web_2772345854545001557,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],medium,40.6000544,-112.4462816,address,2026-06-22T14:37:44.446291+00:00
web_8000860187184919559,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:46.484522+00:00
web_2296014857896136840,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:48.509044+00:00
web_3428810635896419063,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:50.340702+00:00
web_7257740979780166182_item0,[],[],[],[],low,,,,2026-06-22T14:37:51.239844+00:00
web_611583700217255302,[],[],"[""429 East Main Street, Grantsville, UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:53.213594+00:00
web_5982503711409554040,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:55.164617+00:00
web_3130763755346934433,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:37:57.268971+00:00
web_7464334169898480547,[],[],"[""429 EAST MAIN STREET""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:00.508820+00:00
web_3378867889623440878,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:02.465682+00:00
web_6351742141010670829,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:04.831696+00:00
web_9219705209072058564,[],[],[],[],low,,,,2026-06-22T14:38:05.678223+00:00
web_2118986088945120036,[],[],"[""429 EAST MAIN STREET, GRANTSVILLE, UTAH""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:11.220949+00:00
pmn_1071699,[],[],"[""429 East Main Street, Grantsville, UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:13.479337+00:00
web_3636703155441163963,[],[],"[""429 East Main Street, Grantsville UT 84029""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:15.414721+00:00
web_1136259480326876392,[],[],"[""429 East Main Street, Grantsville, Utah""]",[],low,40.6000544,-112.4462816,address,2026-06-22T14:38:17.523712+00:00
web_5999805186712607302,[],[],[],[],low,,,,2026-06-22T14:38:19.172820+00:00
