id,jurisdiction,body,meeting_date,title,item_type,confidence,url,agenda_text,source,scraped_at
pmn_1094663,South Jordan,City Council,2026-07-21,Notice of Public Hearing,,,https://www.utah.gov/pmn/sitemap/notice/1094663.html,"NOTICE OF PUBLIC HEARING


Notice is hereby given that the South Jordan City Council will hold an in-person meeting on Tuesday, July 21, 2026, beginning at 6:30 PM in the South Jordan City Hall, located at 1600 W. Towne Center Drive, South Jordan, Utah for the purpose of receiving public input on and reviewing each of the following:


. Ordinance 2026-16, Amending Chapter 17.18.020: Allowed Uses, adding residential permitted uses to the BH-MU zone and amending Chapter 17.70.020: Zone Establishment, requiring a development agreement.


. Ordinance 2026-17, Repealing exhibit A to ordinance 2010.04 regarding the BHMU Zone.


. Resolution R2026-21, Authorizing the Mayor to sign the Second Amendment to the Development Agreement for the Development of the Kunkler Trust Property by the Boyer Company, LC.



The meeting may also be joined virtually via Zoom.us phone and video conferencing. All those who desire to attend the meeting via Zoom, please visit https://ut-southjordan.civicplus.com/241/City-Council for further instructions on the day of the meeting. Ability to connect is dependent on an individual's internet connection, not the City.


To assure your comments are reviewed and included in the record, written comments may be submitted in advance of the meeting by emailing Ryan Loose at rloose@sjc.utah.gov by 12:00 p.m. on July 21, 2026. Attachments cannot exceed 10 Mb in size.

Questions may be addressed Monday through Friday during regular business hours at the South Jordan City Offices at 801-254-3742.


Greg Schindler, AICP

City Planner",pmn,2026-08-17T08:46:46.399787Z
pmn_1096083,South Jordan,Planning Commission,2026-07-28,Notice of Public Hearing,,,https://www.utah.gov/pmn/sitemap/notice/1096083.html,"NOTICE OF PUBLIC HEARING

Notice is hereby given that the South Jordan City Planning Commission will hold an in-person meeting on Tuesday, July 28, 2026 beginning at 6:30 PM in the South Jordan City Hall, located at 1600 W. Towne Center Drive, South Jordan, Utah for the purpose of receiving public input on and reviewing each of the following:

-	PLMPA202600108 - Sri Ganesha Hindu Temple, Major Site Plan Amendment, 1131 W. 10290 S., Aditya Vinadhara (Applicant)

-	PLSPR202600118 - Beauty Barn, Site Plan, 10956 S. Jordan Gateway, Nichols Naylor Architects (applicant)

-	PLSPR202600076 - 7 Brew Coffee, Site Plan, 3634 W 11400 S, Janis Wren (applicant)

-	PLCUP202600093 - Peck Garage & ADU, Conditional Use Permit, 11756 S Gold Dust Drive, Sadi Peck (applicant)

-	PLZBA202600119 - Fitzgerald & Wagstaff Rezone, Zoning Amendment, 3250 W 11400 S, Mark Wagstaff (applicant)

The meeting may also be joined virtually via Zoom.us phone and video conferencing.  All those who desire to attend the meeting via Zoom, please visit https://www.sjc.utah.gov/planning-commission/  for further instructions on the day of the meeting. Ability to connect and view is dependent on an individual's internet connection, not the City. 

Public comment allowed only in person or written.  To assure your comments are reviewed and included in the record, written comments may be submitted in advance of the meeting by emailing Greg Schindler at gschindler@sjc.utah.gov, by 12:00 p.m. on July 28, 2026.  Any attachments to the email must be less than 10 Mb in size.
Questions may be addressed Monday through Friday during regular business hours at the South Jordan City Offices at 801-254-3742.",pmn,2026-08-17T08:46:46.400211Z
pmn_1097609,South Jordan,Planning Commission,2026-07-28,Planning Commission Agenda,,,https://www.utah.gov/pmn/sitemap/notice/1097609.html,"CITY OF SOUTH JORDAN	 
PLANNING COMMISSION MEETING AGENDA 	
CITY HALL	
TUESDAY, JULY 28, 2026 at 6:30 PM	
Notice is hereby given that the South Jordan Planning Commission will hold a meeting at 6:30 p.m. on Tuesday, July 28, 2026. The meeting will be conducted in person in the City Council Chambers, located at 1600 W. Towne Center Drive, South Jordan, Utah, and virtually via Zoom phone and video conferencing. Persons with disabilities requesting assistance should contact the City Recorder at least 24 hours prior to the meeting. Times listed are approximate and may be accelerated or delayed.
In addition to in-person attendance, individuals may join via phone or video using Zoom. Please note that attendees joining virtually or by phone may not comment during public comment or a public hearing; to comment, individuals must attend in person.  
If the meeting is disrupted in any way deemed inappropriate by the City, the City reserves the right to immediately remove the individual(s) from the meeting and, if necessary, end virtual access to the meeting. Reasons for removal or ending virtual access include, but are not limited to, posting offensive pictures or remarks, making disrespectful statements or actions, and other actions deemed inappropriate.
To ensure that comments are received, please submit them in writing to City Planner, Greg Schindler at gschindler@sjc.utah.gov by 3:00 p.m. on the day of the meeting. 
Instructions on how to join virtually are provided below.
Join South Jordan Planning Commission Electronic Meeting: 
-           Join on any device that has internet capability.
-           Zoom link, Meeting ID and Password will be provided 24 hours prior to meeting start time. 
-           Zoom instructions are posted https://www.sjc.utah.gov/254/Planning-Commission 
THE MEETING WILL BEGIN AT 6:30 P.M. AND THE AGENDA IS AS FOLLOWS:  
A.	WELCOME AND ROLL CALL - Commission Chair Nathan Gedge
B.	MOTION TO APPROVE AGENDA
C.	APPROVAL OF THE MINUTES",pmn,2026-08-17T08:46:46.400206Z
pmn_1098707,South Jordan,City Council,2026-08-04,City Council Meeting,,,https://www.utah.gov/pmn/sitemap/notice/1098707.html,"CITY OF SOUTH JORDAN	 
CITY COUNCIL MEETING AGENDA 	
CITY COUNCIL CHAMBERS	
TUESDAY, AUGUST 04, 2026 at 6:30 p.m.	

Notice is hereby given that the South Jordan City Council will hold a City Council meeting at 6:30 p.m. on Tuesday, August 4, 2026. The meeting will be conducted in person in the City Council Chambers, located at 1600 W. Towne Center Drive, South Jordan, Utah, and virtually via Zoom phone and video conferencing. Persons with disabilities requesting assistance should contact the City Recorder at least 24 hours prior to the meeting. The agenda may be amended, and an executive session may be held at the end of the meeting. Times listed are approximate and may be accelerated or delayed.

In addition to in-person attendance, the City intends to provide virtual access via Zoom for phone and video conferencing; however, virtual access is not guaranteed and may be limited by technical issues or connectivity constraints. Individuals may join via phone or video, using Zoom. In the event the Meeting is disrupted in any way that the City in its sole discretion deems inappropriate, the City reserves the right to immediately remove the individual(s) from the Meeting and, if needed, end virtual access to the Meeting. Reasons for removing an individual or ending virtual access to the Meeting include, but are not limited to, the posting of offensive pictures, remarks, or making offensive statements, disrespectful statements or actions, and any other action deemed inappropriate. 
Please note that attendees joining virtually or by phone may not comment during public comment or a public hearing; to comment, individuals must attend in person or submit written comments prior to the meeting. To ensure comments are received, please submit them in writing to City Recorder Anna Crookston at acrookston@sjc.utah.gov by 3:00 p.m. on the day of the meeting. 

The ability to participate virtually depends on the individual's internet connection. Instructions on how to join ",pmn,2026-08-17T08:46:46.399769Z
pmn_1098703,South Jordan,City Council,2026-08-04,City Council Study Meeting,,,https://www.utah.gov/pmn/sitemap/notice/1098703.html,"CITY OF SOUTH JORDAN	 
CITY COUNCIL STUDY MEETING AGENDA 	
CITY COUNCIL WORK ROOM	
TUESDAY, AUGUST 4, 2026 at 4:30 p.m.
	
Notice is hereby given that the South Jordan City Council will hold a City Council Study Meeting at 4:30 p.m. on Tuesday, August 4, 2026, in person in the City Council Work Room, located at 1600 W. Towne Center Drive, South Jordan, Utah and virtually via Zoom phone and video conferencing. Persons with disabilities requesting assistance should contact the City Recorder at least 24 hours prior to the Meeting. The Agenda may be amended, and an Executive Session may be held at the end of the Meeting. Times listed are approximate and may be accelerated or delayed. 

In addition to in-person attendance, the City intends to provide virtual access via Zoom for phone and video conferencing; however, virtual access is not guaranteed and may be limited by technical issues or connectivity constraints. Individuals may join via phone or video, using Zoom. In the event the Meeting is disrupted in any way that the City in its sole discretion deems inappropriate, the City reserves the right to immediately remove the individual(s) from the Meeting and, if needed, end virtual access to the Meeting. Reasons for removing an individual or ending virtual access to the Meeting include, but are not limited to, the posting of offensive pictures, remarks, or making offensive statements, disrespectful statements or actions, and any other action deemed inappropriate. 
Ability to participate virtually is dependent on an individual's internet connection. Instructions on how to join virtually are below.

Join Study Meeting Virtually:
-           Join on any device that has internet capability.
-           Zoom link, Meeting ID and Password will be provided 24 hours prior to meeting start time. 
-           Zoom instructions are posted https://ut-southjordan.civicplus.com/241/City-Council. 

Study Meeting Agenda: 4:30 p.m.
A.	Welcome, Roll Call, and Introduction:",pmn,2026-08-17T08:46:46.399774Z
pmn_1099523,South Jordan,City Council,2026-08-04,"City of South Jordan Notice of Ordinance Adoption Ordinance 2026-14, Ordinance 2026-16, Ordinance 2026-17, and Ordinance 2026-19.",,,https://www.utah.gov/pmn/sitemap/notice/1099523.html,"Posted on August 4, 2026, on the Utah Public Notice Website https://www.utah.gov/pmn/index.html, South Jordan City Website  https://sjc.utah.gov/241/City-Council and at City Hall, 1600 W. Towne Center Drive, South Jordan, UT 84095 

City of South Jordan Notice of Ordinance Adoption - Ordinance 2026-14, Ordinance 2026-16, Ordinance 2026-17, and Ordinance 2026-19. 

ORDINANCE 2026-14, ADOPTING AN AMENDED AND UPDATED IMPACT FEE FOR WATER INFRASTRUCTURE WITHIN THE 'LARK MEADOWS' (AKA, 'SHORELINE') PROPERTIES; ESTABLISHING CERTAIN POLICIES RELATED TO IMPACT FEES FOR WATER FACILITIES; ESTABLISHING A SERVICE AREA; AND/OR OTHER RELATED MATTERS. APPROVED 07-21-2026 BY 5-0 VOTE.

ORDINANCE 2026-16, AMENDING CHAPTER 17.18.020: ALLOWED USES, ADDING RESIDENTIAL PERMITTED USES TO THE BH-MU ZONE AND AMENDING CHAPTER 17.70.020: ZONE ESTABLISHMENT, REQUIRING A DEVELOPMENT AGREEMENT. APPROVED 07-21-2026 BY 5-0 VOTE.

ORDINANCE 2026-17, REPEALING EXHIBIT A TO ORDINANCE 2010.04 REGARDING THE BH-MU ZONE. APPROVED 07-21-2026 BY 5-0 VOTE.

ORDINANCE 2026-19, FIXING THE COMPENSATION FOR THE SOUTH JORDAN CITY TREASURER. APPROVED 07-21-2026 BY 5-0 VOTE.

The complete ordinance is on file at the South Jordan City Recorder's Office and attached to this notice. Published this 4th day of August, 2026.",pmn,2026-08-17T08:46:46.399758Z
pmn_1099521,South Jordan,City Council,2026-08-04,City of South Jordan Notice of Ordinance Adoption Zoning Ordinance 2026-06-Z.,,,https://www.utah.gov/pmn/sitemap/notice/1099521.html,"Posted on August 4, 2026, on the Utah Public Notice Website https://www.utah.gov/pmn/index.html, South Jordan City Website  https://sjc.utah.gov/241/City-Council and at City Hall, 1600 W. Towne Center Drive, South Jordan, UT 84095 

City of South Jordan Notice of Ordinance Adoption-Zoning Ordinance 2026-06-Z. 

ZONING ORDINANCE 2026-06-Z, REZONING PROPERTY LOCATED AT 3250 W 11400 S FROM A-5 (AGRICULTURE) & R-1.8 (SINGLE-FAMILY RESIDENTIAL) ZONES TO R-1.8 (SINGLE-FAMILY RESIDENTIAL). MARK WAGSTAFF (APPLICANT). APPROVED 08-04-2026 BY 4-0 VOTE. COUNCIL MEMBER ZANDER ABSENT.

The complete ordinance is on file at the South Jordan City Recorder's Office and attached to this notice. Published this 4th day of August, 2026.",pmn,2026-08-17T08:46:46.399764Z
pmn_1098611,South Jordan,Planning Commission,2026-08-11,Notice of Meeting Cancellation,,,https://www.utah.gov/pmn/sitemap/notice/1098611.html,"NOTICE OF MEETING CANCELLATION


The regularly scheduled South Jordan City Planning Commission meeting for August 11, 2026 has been cancelled.

The next regularly scheduled meeting will be Tuesday, August 25, 2026 at 6:30 PM.",pmn,2026-08-17T08:46:46.400200Z
pmn_1101645,South Jordan,City Council,2026-08-13,CITY OF SOUTH JORDAN NOTICE OF PUBLIC HEARING,,,https://www.utah.gov/pmn/sitemap/notice/1101645.html,"For: South Jordan City 
Phone: 801-254-3742

CITY OF SOUTH JORDAN 
NOTICE OF PUBLIC HEARING 

Notice is hereby given that the South Jordan City Council will hold an in-person public hearing on Tuesday, September 1, 2026, beginning at 6:30 p.m. in the South Jordan City Hall, located at 1600 W. Towne Center Drive, South Jordan, Utah, for the purpose of receiving public input on and reviewing each of the following:

1.	The Community Development Block Grant (CDBG) Consolidated Annual Performance and Evaluation Report (CAPER) for the 2025 program year. The CAPER reviews spending and accomplishments for the City's $253,648 CDBG award. 
2.	Community needs generally to be considered for funding in the 2027 CDBG program year.

The meeting may also be joined virtually via Zoom.us phone and video conferencing.  All those who desire to attend the meeting via Zoom, please visit https://www.sjc.utah.gov/241/City-Council for further instructions on the day of the meeting. Please note that attendees joining virtually or by phone may not comment during public comment or a public hearing; to comment, individuals must attend in person or submit written comments prior to the meeting. To ensure comments are received, please submit them in writing to City Recorder Anna Crookston at acrookston@sjc.utah.gov
The 2025 CAPER will be available for public review and comment from August 17, 2026 to September 16, 2026 on the City's website, sjc.utah.gov/CDBG; by hard copy at City Hall, the Community Center, and the Public Works Building; and upon request. Comments may be submitted at the hearing, or by emailing, writing, or calling the City through September 16, 2026. The City will provide reasonable accommodation, including necessary interpretation, translation, and technical assistance, for all timely requests. For all inquiries, including making a comment, contact the City Recorder, Anna Crookston, acrookston@sjc.utah.gov or 801-446-4357. The hearing impaired may call 7-1-1 to cont",pmn,2026-08-17T08:46:46.399753Z
pmn_1102007,South Jordan,City Council,2026-08-18,City Council Meeting,,,https://www.utah.gov/pmn/sitemap/notice/1102007.html,"CITY OF SOUTH JORDAN	 
CITY COUNCIL MEETING AGENDA 	
CITY COUNCIL CHAMBERS	
TUESDAY, AUGUST 18, 2026 at 6:30 p.m.
	
Notice is hereby given that the South Jordan City Council will hold a City Council meeting at 6:30 p.m. on Tuesday, August 18, 2026. The meeting will be conducted in person in the City Council Chambers, located at 1600 W. Towne Center Drive, South Jordan, Utah, and virtually via Zoom phone and video conferencing. Persons with disabilities requesting assistance should contact the City Recorder at least 24 hours prior to the meeting. The agenda may be amended, and an executive session may be held at the end of the meeting. Times listed are approximate and may be accelerated or delayed.

In addition to in-person attendance, the City intends to provide virtual access via Zoom for phone and video conferencing; however, virtual access is not guaranteed and may be limited by technical issues or connectivity constraints. Individuals may join via phone or video, using Zoom. In the event the Meeting is disrupted in any way that the City in its sole discretion deems inappropriate, the City reserves the right to immediately remove the individual(s) from the Meeting and, if needed, end virtual access to the Meeting. Reasons for removing an individual or ending virtual access to the Meeting include, but are not limited to, the posting of offensive pictures, remarks, or making offensive statements, disrespectful statements or actions, and any other action deemed inappropriate. 

Please note that attendees joining virtually or by phone may not comment during public comment or a public hearing; to comment, individuals must attend in person or submit written comments prior to the meeting. To ensure comments are received, please submit them in writing to City Recorder Anna Crookston at acrookston@sjc.utah.gov by 3:00 p.m. on the day of the meeting. 

The ability to participate virtually depends on the individual's internet connection. Instructions on how to jo",pmn,2026-08-17T08:46:46.399717Z
pmn_1102003,South Jordan,City Council,2026-08-18,City Council Study Meeting,,,https://www.utah.gov/pmn/sitemap/notice/1102003.html,"CITY OF SOUTH JORDAN	 
CITY COUNCIL STUDY MEETING AGENDA 	
CITY COUNCIL WORK ROOM	
TUESDAY, AUGUST 18, 2026 at 4:30 p.m.
	
Notice is hereby given that the South Jordan City Council will hold a City Council Study Meeting at 4:30 p.m. on Tuesday, August 18, 2026, in person in the City Council Work Room, located at 1600 W. Towne Center Drive, South Jordan, Utah and virtually via Zoom phone and video conferencing. Persons with disabilities requesting assistance should contact the City Recorder at least 24 hours prior to the Meeting. The Agenda may be amended, and an Executive Session may be held at the end of the Meeting. Times listed are approximate and may be accelerated or delayed. 

In addition to in-person attendance, the City intends to provide virtual access via Zoom for phone and video conferencing; however, virtual access is not guaranteed and may be limited by technical issues or connectivity constraints. Individuals may join via phone or video, using Zoom. In the event the Meeting is disrupted in any way that the City in its sole discretion deems inappropriate, the City reserves the right to immediately remove the individual(s) from the Meeting and, if needed, end virtual access to the Meeting. Reasons for removing an individual or ending virtual access to the Meeting include, but are not limited to, the posting of offensive pictures, remarks, or making offensive statements, disrespectful statements or actions, and any other action deemed inappropriate. 

Ability to participate virtually is dependent on an individual's internet connection. Instructions on how to join virtually are below.

Join Study Meeting Virtually:
-           Join on any device that has internet capability.
-           Zoom link, Meeting ID and Password will be provided 24 hours prior to meeting start time. 
-           Zoom instructions are posted https://ut-southjordan.civicplus.com/241/City-Council. 

Study Meeting Agenda: 4:30 p.m.
A.	Welcome, Roll Call, and Introduct",pmn,2026-08-17T08:46:46.399740Z
pmn_1100320,South Jordan,City Council,2026-08-18,Notice of Public Hearing,,,https://www.utah.gov/pmn/sitemap/notice/1100320.html,"NOTICE OF PUBLIC HEARING


Notice is hereby given that the South Jordan City Council will hold an in-person meeting on Tuesday, August 18, 2026, beginning at 6:30 PM in the South Jordan City Hall, located at 1600 W. Towne Center Drive, South Jordan, Utah for the purpose of receiving public input on and reviewing each of the following:


. Ordinance 2026-21, Vacating the Rosary Way Right-of-Way that begins on the west side of Mountain View Corridor at approximately 11200 South.



The meeting may also be joined virtually via Zoom.us phone and video conferencing. All those who desire to attend the meeting via Zoom, please visit https://ut-southjordan.civicplus.com/241/City-Council for further instructions on the day of the meeting. Ability to connect is dependent on an individual's internet connection, not the City.


To assure your comments are reviewed and included in the record, written comments may be submitted in advance of the meeting by emailing Ryan Loose at rloose@sjc.utah.gov by 12:00 p.m. on August 18, 2026. Attachments cannot exceed 20 Mb in size.

Questions may be addressed Monday through Friday during regular business hours at the South Jordan City Offices at 801-254-3742.


Greg Schindler, AICP

City Planner",pmn,2026-08-17T08:46:46.399734Z
pmn_1101675,South Jordan,Planning Commission,2026-08-25,Notice of Public Hearing,,,https://www.utah.gov/pmn/sitemap/notice/1101675.html,"NOTICE OF PUBLIC HEARING

Notice is hereby given that the South Jordan City Planning Commission will hold an in-person meeting on Tuesday, August 25, 2026 beginning at 6:30 PM in the South Jordan City Hall, located at 1600 W. Towne Center Drive, South Jordan, Utah for the purpose of receiving public input on and reviewing each of the following:

-	PLPP202600059 - Park Place Phase 5 Preliminary Subdivision, 11011 S 1055 W, Derek Rindlisbacher (applicant)

The meeting may also be joined virtually via Zoom.us phone and video conferencing.  All those who desire to attend the meeting via Zoom, please visit https://www.sjc.utah.gov/planning-commission/  for further instructions on the day of the meeting. Ability to connect and view is dependent on an individual's internet connection, not the City. 

Public comment allowed only in person or written.  To assure your comments are reviewed and included in the record, written comments may be submitted in advance of the meeting by emailing Greg Schindler at gschindler@sjc.utah.gov, by 12:00 p.m. on August 25, 2026.  Any attachments to the email must be less than 20 Mb in size.
Questions may be addressed Monday through Friday during regular business hours at the South Jordan City Offices at 801-254-3742.",pmn,2026-08-17T08:46:46.400194Z
pmn_1062915,Spanish Fork,Planning Commission,2026-03-04,Spanish Fork City - Planning Commission,,,https://www.utah.gov/pmn/sitemap/notice/1062915.html,"SF Logo
Wednesday, March 4, 2026
Planning Commission
Planning Commission Agenda
PUBLIC NOTICE is hereby given that the Planning Commission of Spanish Fork, Utah, will hold a meeting in the City Council Chambers at Library Hall, on the second floor, 80 South Main Street, Spanish Fork, Utah, with a work session commencing at 5:15 p.m., and the Planning Commission Meeting commencing at 6:00 p.m. on March 4, 2026.
Planning Commissioners

Todd Mitchell
Shauna Warnick
Michelle Carroll
Michael Clayson
Paul Dayton
Dave Woodhouse

SPANISH FORK CITY does not discriminate on the basis of race, color, national origin, sex, religion, age or disability in the employment or the provision of services. The public is invited to participate in all Spanish Fork City Planning Commission Meetings located at the City Council Chambers at Library Hall, 80 South Main Street, Spanish Fork. If you need special accommodation to participate in the meeting, please contact the Community Development Office at 801-804-4580.
1. 5:15pm WORK SESSION - No formal actions are taken in a work session.
2. 6:00 Agenda Items
3. Preliminary Plat
A. TIETJEN SUBDIVISION (AGREEMENT). This proposal incudes approval of a Preliminary Plat for a standard residential subdivision with 11 lots located at 2850 East 700 South.
4. Preliminary Plat (Public Hearing)
A. THE VILLAS AT ANNIE'S ACRES SUBDIVISION AMENDED. This proposal involves amended approval for a Preliminary Plat with the Master Planned Development Overlay with 111 units located at 1172 South Bradford Lane.
5. Zone Change (Public Hearing)
A. THE VILLAS AT ANNIE'S ACRES ZONE CHANGE. This proposal involves changing the zoning of a property from R-R to R-1-6 with the Master Planned Development Overlay to accommodate a residential subdivision located at 1172 South Bradford Lane.
6. Title 15 Amendments (Public Hearing)
A. TITLE 15 REIMBURSABLE PROJECTS - IMPACT FEE DEADLINE UPDATE. This proposal involves updating Title 15.4.12.070 Reimbursa",pmn,2026-08-17T08:46:46.404199Z
pmn_1069033,Spanish Fork,Planning Commission,2026-04-01,Spanish Fork Planning Commission,,,https://www.utah.gov/pmn/sitemap/notice/1069033.html,"Wednesday, April 1, 2026
Planning Commission
Planning Commission Agenda

PUBLIC NOTICE is hereby given that the Planning Commission of Spanish Fork, Utah, will hold a meeting in the City Council Chambers at Library Hall, on the second floor, 80 South Main Street, Spanish Fork, Utah, with a work session commencing at 5:15 p.m., and the Planning Commission Meeting commencing at 6:00 p.m. on April 1, 2026.

Planning Commissioners

Todd Mitchell
Shauna Warnick
Michelle Carroll
Michael Clayson
Paul Dayton
Dave Woodhouse

SPANISH FORK CITY does not discriminate on the basis of race, color, national origin, sex, religion, age or disability in the employment or the provision of services. The public is invited to participate in all Spanish Fork City Planning Commission Meetings located at the City Council Chambers at Library Hall, 80 South Main Street, Spanish Fork. If you need special accommodation to participate in the meeting, please contact the Community Development Office at 801-804-4580.
1. 5:15pm WORK SESSION - No formal actions are taken in a work session.

2. 6:00 Agenda Items
3. Minutes
A. December 3, 2025.
B. February 4, 2026.
C. March 4, 2026.

4. Preliminary Plat
A. ANDY RIDGE SUBDIVISION. This proposal involves approving a Preliminary Plat for a standard subdivision with six single-family residential lots to be located at 418 West Quail Run Road.

5. Zone Change (Public Hearing)
A. ANDY RIDGE ZONE CHANGE. This proposal involves changing the zoning of a property from R-R to R-1-12 to allow for the development of a standard subdivision with six residential lots located at 418 West Quail Run Road.
B. HALES 2-LOT INFILL. This proposal involves a Zone Change to apply the Infill Overlay to the R-1-6 Zone at 208 North 600 East in order to develop two single-family residences with modified setbacks.

6. Title 15 Amendments (Public Hearing)
A. TITLE 15 AMENDMENTS. This proposal involves various modifications to Title 15.

7. Concept Rev",pmn,2026-08-17T08:46:46.404196Z
pmn_1076953,Spanish Fork,Planning Commission,2026-05-06,Spanish Fork City - Planning Commission,,,https://www.utah.gov/pmn/sitemap/notice/1076953.html,"SF Logo
Wednesday, May 6, 2026
Planning Commission
Planning Commission Agenda
PUBLIC NOTICE is hereby given that the Planning Commission of Spanish Fork, Utah, will hold a meeting in the City Council Chambers at Library Hall, on the second floor, 80 South Main Street, Spanish Fork, Utah, with a work session commencing at 5:15 p.m., and the Planning Commission Meeting commencing at 6:00 p.m. on May 6, 2026.
Planning Commissioners

Todd Mitchell
Shauna Warnick
Michelle Carroll
Michael Clayson
Paul Dayton
Dave Woodhouse

SPANISH FORK CITY does not discriminate on the basis of race, color, national origin, sex, religion, age or disability in the employment or the provision of services. The public is invited to participate in all Spanish Fork City Planning Commission Meetings located at the City Council Chambers at Library Hall, 80 South Main Street, Spanish Fork. If you need special accommodation to participate in the meeting, please contact the Community Development Office at 801-804-4580.
1. 5:15pm WORK SESSION - No formal actions are taken in a work session.
A. THOMAS MULTI-FAMILY CONCEPT REVIEW.
2. 6:00 Agenda Items
3. Minutes
A. April 1, 2026.
4. Zone Change (Public Hearing)
A. STATION 61 - ARGYLE SUBSTATION ZONE CHANGE. This proposal involves changing the zoning from R-O and R-1-6 to P-F to accommodate the development of a new City Fire Station and power substation at 137 West Center Street.
B. ARROWHEAD COMMERCIAL. This proposal involves changing the zoning from R-1-12 to C-2 General Commercial located at approximately 450 West 1675 South.
5. Project Signage Plans
A. MAVERIK CONVENIENCE STORE SIGNAGE PLAN. This proposal involves approval of a signage plan for a convenience store location at 1399 North Main Street.
B. DOUG SMITH PROJECT SIGNAGE PLAN. This proposal involves the approval of a signage plan for a proposed auto dealership located at approximately 200 East 2940 North.
6. Adjourn
End",pmn,2026-08-17T08:46:46.404193Z
pmn_1079665,Spanish Fork,Planning Commission,2026-05-12,Spanish Fork City - City Council & Planning Commission Joint Work Session,,,https://www.utah.gov/pmn/sitemap/notice/1079665.html,"SF Logo
Tuesday, May 12, 2026
City Council and Planning Commission Joint Work Session
CITY COUNCIL AND PLANNING COMMISSION JOINT WORK SESSION MEETING AGENDA
PUBLIC NOTICE is hereby given that the City Council and Planning Commission of Spanish Fork, Utah, will hold a special meeting in the Explorer Room in Library Hall, 80 South Main Street on the second floor commencing at 5:30 p.m. on May 12, 2026, Spanish Fork.

SPANISH FORK CITY does not discriminate on the basis of race, color, national origin, sex, religion, age or disability in the employment or the provision of services. The public is invited to participate in all Spanish Fork City Council and Planning Commission Meetings. If you need special accommodation to participate in the meeting, please contact the Community Development Department at 801-804-4580.
1. Work Session - No formal actions are taken in a work session.
2. Call to order 5:30 pm.
3. Required Training
A. Land Use Training provided by City Attorney Vaughn Pickell.
4. Concept Presentation
A. Heritage Community.
5. Discussion
A. City Council and Planning Commission discussion.
6. Adjourn 8:00 pm.
End",pmn,2026-08-17T08:46:46.404190Z
pmn_1084333,Spanish Fork,City Council,2026-06-02,AMENDED Spanish Fork City Council and Redevelopment Agency & Local Building Authority,,,https://www.utah.gov/pmn/sitemap/notice/1084333.html,"Tuesday, June 2, 2026
Spanish Fork City Council, Local Building Authority, and Redevelopment Agency Meeting

CITY COUNCIL AGENDA
PUBLIC NOTICE is hereby given that the City Council, Local Building Authority, and Redevelopment Agency of Spanish Fork, Utah, will hold a public meeting on June 2, 2026 in the Council Chambers, located on the second floor of Library Hall, 80 South Main Street.
-A Work Session Meeting will begin at 4:30 pm in the Explorer Room.
-City Council Meeting will begin at 6:00 pm in the Council Chambers.

Notice is hereby given that:
-In the event of an absence of a quorum, agenda items will be continued to the next regularly scheduled meeting.
-By motion of the Spanish Fork City Council, pursuant to Title 52, Chapter 4 of the Utah Code, the City Council may vote to hold a closed meeting for any of the purposes identified in that Chapter.
- Electronic Participation: Members of the City Council and City Staff may participate by phone, zoom, or other electronic means.

SPANISH FORK CITY does not discriminate on the basis of race, color, national origin, sex, religion, age or disability in the employment or the provision of services. The public is invited to participate in all Spanish Fork City Council Meetings located at 80 South Main Street, Utah 84660. If you need special accommodation to participate in the meeting, please contact the City Manager's Office at 801-804-4530

1. 4:30 pm WORK MEETING - No formal actions are taken in a work session.
A. Fiscal Year 2026 Revision 2 Work Session
B. Review of LBA Parameters Resolution and Process

2. 6:00pm CITY COUNCIL MEETING
3. CALL TO ORDER, PLEDGE, OPENING CEREMONY, RECOGNITIONS
A. Prayer & Motivational Message
B. Pledge, led by invitation
C. Recognitions

4. PUBLIC COMMENTS: In order to be considerate of everyone attending the meeting and to more closely follow the published agenda times, public comment will be limited to three minutes per person - A spokesperson who has been ",pmn,2026-08-17T08:46:46.403130Z
